profileID,respID,qID,altID,obsID,price,type,freshness,image
47,1016,6,2,6096,2,Gala,Average,gala.jpg
19,1016,6,3,6096,2.5,Pink Lady,Excellent,pinkLady.jpg
73,1017,1,1,6097,1,Honeycrisp,Poor,honeycrisp.jpg
37,1017,1,2,6097,1,Gala,Average,gala.jpg
8,1017,1,3,6097,1.5,Honeycrisp,Excellent,honeycrisp.jpg
77,1017,2,1,6098,1.5,Gala,Poor,gala.jpg
18,1017,2,2,6098,2.5,Honeycrisp,Excellent,honeycrisp.jpg
47,1017,2,3,6098,2,Gala,Average,gala.jpg
18,1017,3,1,6099,2.5,Honeycrisp,Excellent,honeycrisp.jpg
94,1017,3,2,6099,3,Pink Lady,Poor,pinkLady.jpg
81,1017,3,3,6099,2,Fuji,Poor,fuji.jpg
12,1017,4,1,6100,2,Gala,Excellent,gala.jpg
87,1017,4,2,6100,2.5,Gala,Poor,gala.jpg
5,1017,4,3,6100,1,Red Delicious,Excellent,redDelicious.jpg
24,1017,5,1,6101,3,Pink Lady,Excellent,pinkLady.jpg
92,1017,5,2,6101,3,Gala,Poor,gala.jpg
31,1017,5,3,6101,4,Fuji,Excellent,fuji.jpg
97,1017,6,1,6102,3.5,Gala,Poor,gala.jpg
69,1017,6,2,6102,4,Pink Lady,Average,pinkLady.jpg
83,1017,6,3,6102,2,Honeycrisp,Poor,honeycrisp.jpg
34,1018,1,1,6103,4,Pink Lady,Excellent,pinkLady.jpg
30,1018,1,2,6103,3.5,Red Delicious,Excellent,redDelicious.jpg
88,1018,1,3,6103,2.5,Honeycrisp,Poor,honeycrisp.jpg
68,1018,2,1,6104,4,Honeycrisp,Average,honeycrisp.jpg
1,1018,2,2,6104,1,Fuji,Excellent,fuji.jpg
15,1018,2,3,6104,2,Red Delicious,Excellent,redDelicious.jpg
93,1018,3,1,6105,3,Honeycrisp,Poor,honeycrisp.jpg
3,1018,3,2,6105,1,Honeycrisp,Excellent,honeycrisp.jpg
14,1018,3,3,6105,2,Pink Lady,Excellent,pinkLady.jpg
53,1018,4,1,6106,2.5,Honeycrisp,Average,honeycrisp.jpg
6,1018,4,2,6106,1.5,Fuji,Excellent,fuji.jpg
24,1018,4,3,6106,3,Pink Lady,Excellent,pinkLady.jpg
9,1018,5,1,6107,1.5,Pink Lady,Excellent,pinkLady.jpg
24,1018,5,2,6107,3,Pink Lady,Excellent,pinkLady.jpg
28,1018,5,3,6107,3.5,Honeycrisp,Excellent,honeycrisp.jpg
47,1018,6,1,6108,2,Gala,Average,gala.jpg
21,1018,6,2,6108,3,Fuji,Excellent,fuji.jpg
105,1018,6,3,6108,4,Red Delicious,Poor,redDelicious.jpg
1,1019,1,1,6109,1,Fuji,Excellent,fuji.jpg
78,1019,1,2,6109,1.5,Honeycrisp,Poor,honeycrisp.jpg
91,1019,1,3,6109,3,Fuji,Poor,fuji.jpg
49,1019,2,1,6110,2,Pink Lady,Average,pinkLady.jpg
28,1019,2,2,6110,3.5,Honeycrisp,Excellent,honeycrisp.jpg
73,1019,2,3,6110,1,Honeycrisp,Poor,honeycrisp.jpg
45,1019,3,1,6111,1.5,Red Delicious,Average,redDelicious.jpg
104,1019,3,2,6111,4,Pink Lady,Poor,pinkLady.jpg
73,1019,3,3,6111,1,Honeycrisp,Poor,honeycrisp.jpg
9,1019,4,1,6112,1.5,Pink Lady,Excellent,pinkLady.jpg
74,1019,4,2,6112,1,Pink Lady,Poor,pinkLady.jpg
100,1019,4,3,6112,3.5,Red Delicious,Poor,redDelicious.jpg
28,1019,5,1,6113,3.5,Honeycrisp,Excellent,honeycrisp.jpg
3,1019,5,2,6113,1,Honeycrisp,Excellent,honeycrisp.jpg
39,1019,5,3,6113,1,Pink Lady,Average,pinkLady.jpg
39,1019,6,1,6114,1,Pink Lady,Average,pinkLady.jpg
100,1019,6,2,6114,3.5,Red Delicious,Poor,redDelicious.jpg
63,1019,6,3,6114,3.5,Honeycrisp,Average,honeycrisp.jpg
99,1020,1,1,6115,3.5,Pink Lady,Poor,pinkLady.jpg
9,1020,1,2,6115,1.5,Pink Lady,Excellent,pinkLady.jpg
28,1020,1,3,6115,3.5,Honeycrisp,Excellent,honeycrisp.jpg
29,1020,2,1,6116,3.5,Pink Lady,Excellent,pinkLady.jpg
47,1020,2,2,6116,2,Gala,Average,gala.jpg
19,1020,2,3,6116,2.5,Pink Lady,Excellent,pinkLady.jpg
71,1020,3,1,6117,1,Fuji,Poor,fuji.jpg
51,1020,3,2,6117,2.5,Fuji,Average,fuji.jpg
96,1020,3,3,6117,3.5,Fuji,Poor,fuji.jpg
51,1020,4,1,6118,2.5,Fuji,Average,fuji.jpg
69,1020,4,2,6118,4,Pink Lady,Average,pinkLady.jpg
102,1020,4,3,6118,4,Gala,Poor,gala.jpg
60,1020,5,1,6119,3,Red Delicious,Average,redDelicious.jpg
104,1020,5,2,6119,4,Pink Lady,Poor,pinkLady.jpg
103,1020,5,3,6119,4,Honeycrisp,Poor,honeycrisp.jpg
65,1020,6,1,6120,3.5,Red Delicious,Average,redDelicious.jpg
61,1020,6,2,6120,3.5,Fuji,Average,fuji.jpg
66,1020,6,3,6120,4,Fuji,Average,fuji.jpg
28,1021,1,1,6121,3.5,Honeycrisp,Excellent,honeycrisp.jpg
20,1021,1,2,6121,2.5,Red Delicious,Excellent,redDelicious.jpg
41,1021,1,3,6121,1.5,Fuji,Average,fuji.jpg
82,1021,2,1,6122,2,Gala,Poor,gala.jpg
89,1021,2,2,6122,2.5,Pink Lady,Poor,pinkLady.jpg
87,1021,2,3,6122,2.5,Gala,Poor,gala.jpg
88,1021,3,1,6123,2.5,Honeycrisp,Poor,honeycrisp.jpg
40,1021,3,2,6123,1,Red Delicious,Average,redDelicious.jpg
39,1021,3,3,6123,1,Pink Lady,Average,pinkLady.jpg
78,1021,4,1,6124,1.5,Honeycrisp,Poor,honeycrisp.jpg
105,1021,4,2,6124,4,Red Delicious,Poor,redDelicious.jpg
89,1021,4,3,6124,2.5,Pink Lady,Poor,pinkLady.jpg
31,1021,5,1,6125,4,Fuji,Excellent,fuji.jpg
65,1021,5,2,6125,3.5,Red Delicious,Average,redDelicious.jpg
41,1021,5,3,6125,1.5,Fuji,Average,fuji.jpg
5,1021,6,1,6126,1,Red Delicious,Excellent,redDelicious.jpg
69,1021,6,2,6126,4,Pink Lady,Average,pinkLady.jpg
82,1021,6,3,6126,2,Gala,Poor,gala.jpg
68,1022,1,1,6127,4,Honeycrisp,Average,honeycrisp.jpg
40,1022,1,2,6127,1,Red Delicious,Average,redDelicious.jpg
70,1022,1,3,6127,4,Red Delicious,Average,redDelicious.jpg
38,1022,2,1,6128,1,Honeycrisp,Average,honeycrisp.jpg
14,1022,2,2,6128,2,Pink Lady,Excellent,pinkLady.jpg
55,1022,2,3,6128,2.5,Red Delicious,Average,redDelicious.jpg
51,1022,3,1,6129,2.5,Fuji,Average,fuji.jpg
104,1022,3,2,6129,4,Pink Lady,Poor,pinkLady.jpg
81,1022,3,3,6129,2,Fuji,Poor,fuji.jpg
100,1022,4,1,6130,3.5,Red Delicious,Poor,redDelicious.jpg
82,1022,4,2,6130,2,Gala,Poor,gala.jpg
37,1022,4,3,6130,1,Gala,Average,gala.jpg
26,1022,5,1,6131,3.5,Fuji,Excellent,fuji.jpg
55,1022,5,2,6131,2.5,Red Delicious,Average,redDelicious.jpg
11,1022,5,3,6131,2,Fuji,Excellent,fuji.jpg
93,1022,6,1,6132,3,Honeycrisp,Poor,honeycrisp.jpg
20,1022,6,2,6132,2.5,Red Delicious,Excellent,redDelicious.jpg
23,1022,6,3,6132,3,Honeycrisp,Excellent,honeycrisp.jpg
52,1023,1,1,6133,2.5,Gala,Average,gala.jpg
102,1023,1,2,6133,4,Gala,Poor,gala.jpg
82,1023,1,3,6133,2,Gala,Poor,gala.jpg
22,1023,2,1,6134,3,Gala,Excellent,gala.jpg
77,1023,2,2,6134,1.5,Gala,Poor,gala.jpg
81,1023,2,3,6134,2,Fuji,Poor,fuji.jpg
91,1023,3,1,6135,3,Fuji,Poor,fuji.jpg
35,1023,3,2,6135,4,Red Delicious,Excellent,redDelicious.jpg
44,1023,3,3,6135,1.5,Pink Lady,Average,pinkLady.jpg
34,1023,4,1,6136,4,Pink Lady,Excellent,pinkLady.jpg
33,1023,4,2,6136,4,Honeycrisp,Excellent,honeycrisp.jpg
85,1023,4,3,6136,2,Red Delicious,Poor,redDelicious.jpg
28,1023,5,1,6137,3.5,Honeycrisp,Excellent,honeycrisp.jpg
89,1023,5,2,6137,2.5,Pink Lady,Poor,pinkLady.jpg
66,1023,5,3,6137,4,Fuji,Average,fuji.jpg
61,1023,6,1,6138,3.5,Fuji,Average,fuji.jpg
35,1023,6,2,6138,4,Red Delicious,Excellent,redDelicious.jpg
89,1023,6,3,6138,2.5,Pink Lady,Poor,pinkLady.jpg
73,1024,1,1,6139,1,Honeycrisp,Poor,honeycrisp.jpg
89,1024,1,2,6139,2.5,Pink Lady,Poor,pinkLady.jpg
85,1024,1,3,6139,2,Red Delicious,Poor,redDelicious.jpg
15,1024,2,1,6140,2,Red Delicious,Excellent,redDelicious.jpg
29,1024,2,2,6140,3.5,Pink Lady,Excellent,pinkLady.jpg
43,1024,2,3,6140,1.5,Honeycrisp,Average,honeycrisp.jpg
77,1024,3,1,6141,1.5,Gala,Poor,gala.jpg
98,1024,3,2,6141,3.5,Honeycrisp,Poor,honeycrisp.jpg
12,1024,3,3,6141,2,Gala,Excellent,gala.jpg
47,1024,4,1,6142,2,Gala,Average,gala.jpg
53,1024,4,2,6142,2.5,Honeycrisp,Average,honeycrisp.jpg
90,1024,4,3,6142,2.5,Red Delicious,Poor,redDelicious.jpg
79,1024,5,1,6143,1.5,Pink Lady,Poor,pinkLady.jpg
105,1024,5,2,6143,4,Red Delicious,Poor,redDelicious.jpg
3,1024,5,3,6143,1,Honeycrisp,Excellent,honeycrisp.jpg
47,1024,6,1,6144,2,Gala,Average,gala.jpg
1,1024,6,2,6144,1,Fuji,Excellent,fuji.jpg
82,1024,6,3,6144,2,Gala,Poor,gala.jpg
75,1025,1,1,6145,1,Red Delicious,Poor,redDelicious.jpg
92,1025,1,2,6145,3,Gala,Poor,gala.jpg
64,1025,1,3,6145,3.5,Pink Lady,Average,pinkLady.jpg
42,1025,2,1,6146,1.5,Gala,Average,gala.jpg
89,1025,2,2,6146,2.5,Pink Lady,Poor,pinkLady.jpg
59,1025,2,3,6146,3,Pink Lady,Average,pinkLady.jpg
25,1025,3,1,6147,3,Red Delicious,Excellent,redDelicious.jpg
60,1025,3,2,6147,3,Red Delicious,Average,redDelicious.jpg
44,1025,3,3,6147,1.5,Pink Lady,Average,pinkLady.jpg
105,1025,4,1,6148,4,Red Delicious,Poor,redDelicious.jpg
88,1025,4,2,6148,2.5,Honeycrisp,Poor,honeycrisp.jpg
73,1025,4,3,6148,1,Honeycrisp,Poor,honeycrisp.jpg
40,1025,5,1,6149,1,Red Delicious,Average,redDelicious.jpg
89,1025,5,2,6149,2.5,Pink Lady,Poor,pinkLady.jpg
81,1025,5,3,6149,2,Fuji,Poor,fuji.jpg
70,1025,6,1,6150,4,Red Delicious,Average,redDelicious.jpg
22,1025,6,2,6150,3,Gala,Excellent,gala.jpg
43,1025,6,3,6150,1.5,Honeycrisp,Average,honeycrisp.jpg
5,1026,1,1,6151,1,Red Delicious,Excellent,redDelicious.jpg
82,1026,1,2,6151,2,Gala,Poor,gala.jpg
31,1026,1,3,6151,4,Fuji,Excellent,fuji.jpg
38,1026,2,1,6152,1,Honeycrisp,Average,honeycrisp.jpg
86,1026,2,2,6152,2.5,Fuji,Poor,fuji.jpg
16,1026,2,3,6152,2.5,Fuji,Excellent,fuji.jpg
74,1026,3,1,6153,1,Pink Lady,Poor,pinkLady.jpg
103,1026,3,2,6153,4,Honeycrisp,Poor,honeycrisp.jpg
102,1026,3,3,6153,4,Gala,Poor,gala.jpg
91,1026,4,1,6154,3,Fuji,Poor,fuji.jpg
21,1026,4,2,6154,3,Fuji,Excellent,fuji.jpg
84,1026,4,3,6154,2,Pink Lady,Poor,pinkLady.jpg
56,1026,5,1,6155,3,Fuji,Average,fuji.jpg
78,1026,5,2,6155,1.5,Honeycrisp,Poor,honeycrisp.jpg
59,1026,5,3,6155,3,Pink Lady,Average,pinkLady.jpg
89,1026,6,1,6156,2.5,Pink Lady,Poor,pinkLady.jpg
97,1026,6,2,6156,3.5,Gala,Poor,gala.jpg
45,1026,6,3,6156,1.5,Red Delicious,Average,redDelicious.jpg
36,1027,1,1,6157,1,Fuji,Average,fuji.jpg
77,1027,1,2,6157,1.5,Gala,Poor,gala.jpg
21,1027,1,3,6157,3,Fuji,Excellent,fuji.jpg
71,1027,2,1,6158,1,Fuji,Poor,fuji.jpg
26,1027,2,2,6158,3.5,Fuji,Excellent,fuji.jpg
53,1027,2,3,6158,2.5,Honeycrisp,Average,honeycrisp.jpg
100,1027,3,1,6159,3.5,Red Delicious,Poor,redDelicious.jpg
86,1027,3,2,6159,2.5,Fuji,Poor,fuji.jpg
105,1027,3,3,6159,4,Red Delicious,Poor,redDelicious.jpg
83,1027,4,1,6160,2,Honeycrisp,Poor,honeycrisp.jpg
93,1027,4,2,6160,3,Honeycrisp,Poor,honeycrisp.jpg
12,1027,4,3,6160,2,Gala,Excellent,gala.jpg
53,1027,5,1,6161,2.5,Honeycrisp,Average,honeycrisp.jpg
91,1027,5,2,6161,3,Fuji,Poor,fuji.jpg
77,1027,5,3,6161,1.5,Gala,Poor,gala.jpg
65,1027,6,1,6162,3.5,Red Delicious,Average,redDelicious.jpg
9,1027,6,2,6162,1.5,Pink Lady,Excellent,pinkLady.jpg
101,1027,6,3,6162,4,Fuji,Poor,fuji.jpg
70,1028,1,1,6163,4,Red Delicious,Average,redDelicious.jpg
46,1028,1,2,6163,2,Fuji,Average,fuji.jpg
95,1028,1,3,6163,3,Red Delicious,Poor,redDelicious.jpg
15,1028,2,1,6164,2,Red Delicious,Excellent,redDelicious.jpg
59,1028,2,2,6164,3,Pink Lady,Average,pinkLady.jpg
69,1028,2,3,6164,4,Pink Lady,Average,pinkLady.jpg
11,1028,3,1,6165,2,Fuji,Excellent,fuji.jpg
89,1028,3,2,6165,2.5,Pink Lady,Poor,pinkLady.jpg
44,1028,3,3,6165,1.5,Pink Lady,Average,pinkLady.jpg
58,1028,4,1,6166,3,Honeycrisp,Average,honeycrisp.jpg
102,1028,4,2,6166,4,Gala,Poor,gala.jpg
42,1028,4,3,6166,1.5,Gala,Average,gala.jpg
78,1028,5,1,6167,1.5,Honeycrisp,Poor,honeycrisp.jpg
58,1028,5,2,6167,3,Honeycrisp,Average,honeycrisp.jpg
69,1028,5,3,6167,4,Pink Lady,Average,pinkLady.jpg
19,1028,6,1,6168,2.5,Pink Lady,Excellent,pinkLady.jpg
95,1028,6,2,6168,3,Red Delicious,Poor,redDelicious.jpg
5,1028,6,3,6168,1,Red Delicious,Excellent,redDelicious.jpg
82,1029,1,1,6169,2,Gala,Poor,gala.jpg
59,1029,1,2,6169,3,Pink Lady,Average,pinkLady.jpg
54,1029,1,3,6169,2.5,Pink Lady,Average,pinkLady.jpg
71,1029,2,1,6170,1,Fuji,Poor,fuji.jpg
80,1029,2,2,6170,1.5,Red Delicious,Poor,redDelicious.jpg
104,1029,2,3,6170,4,Pink Lady,Poor,pinkLady.jpg
42,1029,3,1,6171,1.5,Gala,Average,gala.jpg
77,1029,3,2,6171,1.5,Gala,Poor,gala.jpg
50,1029,3,3,6171,2,Red Delicious,Average,redDelicious.jpg
58,1029,4,1,6172,3,Honeycrisp,Average,honeycrisp.jpg
3,1029,4,2,6172,1,Honeycrisp,Excellent,honeycrisp.jpg
88,1029,4,3,6172,2.5,Honeycrisp,Poor,honeycrisp.jpg
2,1029,5,1,6173,1,Gala,Excellent,gala.jpg
73,1029,5,2,6173,1,Honeycrisp,Poor,honeycrisp.jpg
47,1029,5,3,6173,2,Gala,Average,gala.jpg
102,1029,6,1,6174,4,Gala,Poor,gala.jpg
82,1029,6,2,6174,2,Gala,Poor,gala.jpg
8,1029,6,3,6174,1.5,Honeycrisp,Excellent,honeycrisp.jpg
74,1030,1,1,6175,1,Pink Lady,Poor,pinkLady.jpg
3,1030,1,2,6175,1,Honeycrisp,Excellent,honeycrisp.jpg
23,1030,1,3,6175,3,Honeycrisp,Excellent,honeycrisp.jpg
84,1030,2,1,6176,2,Pink Lady,Poor,pinkLady.jpg
10,1030,2,2,6176,1.5,Red Delicious,Excellent,redDelicious.jpg
97,1030,2,3,6176,3.5,Gala,Poor,gala.jpg
27,1030,3,1,6177,3.5,Gala,Excellent,gala.jpg
47,1030,3,2,6177,2,Gala,Average,gala.jpg
67,1030,3,3,6177,4,Gala,Average,gala.jpg
55,1030,4,1,6178,2.5,Red Delicious,Average,redDelicious.jpg
46,1030,4,2,6178,2,Fuji,Average,fuji.jpg
49,1030,4,3,6178,2,Pink Lady,Average,pinkLady.jpg
69,1030,5,1,6179,4,Pink Lady,Average,pinkLady.jpg
22,1030,5,2,6179,3,Gala,Excellent,gala.jpg
65,1030,5,3,6179,3.5,Red Delicious,Average,redDelicious.jpg
92,1030,6,1,6180,3,Gala,Poor,gala.jpg
57,1030,6,2,6180,3,Gala,Average,gala.jpg
50,1030,6,3,6180,2,Red Delicious,Average,redDelicious.jpg
29,1031,1,1,6181,3.5,Pink Lady,Excellent,pinkLady.jpg
96,1031,1,2,6181,3.5,Fuji,Poor,fuji.jpg
74,1031,1,3,6181,1,Pink Lady,Poor,pinkLady.jpg
92,1031,2,1,6182,3,Gala,Poor,gala.jpg
51,1031,2,2,6182,2.5,Fuji,Average,fuji.jpg
97,1031,2,3,6182,3.5,Gala,Poor,gala.jpg
75,1031,3,1,6183,1,Red Delicious,Poor,redDelicious.jpg
59,1031,3,2,6183,3,Pink Lady,Average,pinkLady.jpg
94,1031,3,3,6183,3,Pink Lady,Poor,pinkLady.jpg
81,1031,4,1,6184,2,Fuji,Poor,fuji.jpg
91,1031,4,2,6184,3,Fuji,Poor,fuji.jpg
79,1031,4,3,6184,1.5,Pink Lady,Poor,pinkLady.jpg
25,1031,5,1,6185,3,Red Delicious,Excellent,redDelicious.jpg
40,1031,5,2,6185,1,Red Delicious,Average,redDelicious.jpg
69,1031,5,3,6185,4,Pink Lady,Average,pinkLady.jpg
75,1031,6,1,6186,1,Red Delicious,Poor,redDelicious.jpg
34,1031,6,2,6186,4,Pink Lady,Excellent,pinkLady.jpg
83,1031,6,3,6186,2,Honeycrisp,Poor,honeycrisp.jpg
5,1032,1,1,6187,1,Red Delicious,Excellent,redDelicious.jpg
88,1032,1,2,6187,2.5,Honeycrisp,Poor,honeycrisp.jpg
14,1032,1,3,6187,2,Pink Lady,Excellent,pinkLady.jpg
74,1032,2,1,6188,1,Pink Lady,Poor,pinkLady.jpg
57,1032,2,2,6188,3,Gala,Average,gala.jpg
83,1032,2,3,6188,2,Honeycrisp,Poor,honeycrisp.jpg
93,1032,3,1,6189,3,Honeycrisp,Poor,honeycrisp.jpg
31,1032,3,2,6189,4,Fuji,Excellent,fuji.jpg
29,1032,3,3,6189,3.5,Pink Lady,Excellent,pinkLady.jpg
86,1032,4,1,6190,2.5,Fuji,Poor,fuji.jpg
79,1032,4,2,6190,1.5,Pink Lady,Poor,pinkLady.jpg
78,1032,4,3,6190,1.5,Honeycrisp,Poor,honeycrisp.jpg
102,1032,5,1,6191,4,Gala,Poor,gala.jpg
13,1032,5,2,6191,2,Honeycrisp,Excellent,honeycrisp.jpg
11,1032,5,3,6191,2,Fuji,Excellent,fuji.jpg
44,1032,6,1,6192,1.5,Pink Lady,Average,pinkLady.jpg
23,1032,6,2,6192,3,Honeycrisp,Excellent,honeycrisp.jpg
87,1032,6,3,6192,2.5,Gala,Poor,gala.jpg
15,1033,1,1,6193,2,Red Delicious,Excellent,redDelicious.jpg
59,1033,1,2,6193,3,Pink Lady,Average,pinkLady.jpg
96,1033,1,3,6193,3.5,Fuji,Poor,fuji.jpg
38,1033,2,1,6194,1,Honeycrisp,Average,honeycrisp.jpg
45,1033,2,2,6194,1.5,Red Delicious,Average,redDelicious.jpg
4,1033,2,3,6194,1,Pink Lady,Excellent,pinkLady.jpg
69,1033,3,1,6195,4,Pink Lady,Average,pinkLady.jpg
35,1033,3,2,6195,4,Red Delicious,Excellent,redDelicious.jpg
88,1033,3,3,6195,2.5,Honeycrisp,Poor,honeycrisp.jpg
95,1033,4,1,6196,3,Red Delicious,Poor,redDelicious.jpg
50,1033,4,2,6196,2,Red Delicious,Average,redDelicious.jpg
29,1033,4,3,6196,3.5,Pink Lady,Excellent,pinkLady.jpg
50,1033,5,1,6197,2,Red Delicious,Average,redDelicious.jpg
62,1033,5,2,6197,3.5,Gala,Average,gala.jpg
56,1033,5,3,6197,3,Fuji,Average,fuji.jpg
3,1033,6,1,6198,1,Honeycrisp,Excellent,honeycrisp.jpg
53,1033,6,2,6198,2.5,Honeycrisp,Average,honeycrisp.jpg
27,1033,6,3,6198,3.5,Gala,Excellent,gala.jpg
9,1034,1,1,6199,1.5,Pink Lady,Excellent,pinkLady.jpg
21,1034,1,2,6199,3,Fuji,Excellent,fuji.jpg
2,1034,1,3,6199,1,Gala,Excellent,gala.jpg
88,1034,2,1,6200,2.5,Honeycrisp,Poor,honeycrisp.jpg
74,1034,2,2,6200,1,Pink Lady,Poor,pinkLady.jpg
42,1034,2,3,6200,1.5,Gala,Average,gala.jpg
71,1034,3,1,6201,1,Fuji,Poor,fuji.jpg
77,1034,3,2,6201,1.5,Gala,Poor,gala.jpg
80,1034,3,3,6201,1.5,Red Delicious,Poor,redDelicious.jpg
18,1034,4,1,6202,2.5,Honeycrisp,Excellent,honeycrisp.jpg
86,1034,4,2,6202,2.5,Fuji,Poor,fuji.jpg
70,1034,4,3,6202,4,Red Delicious,Average,redDelicious.jpg
2,1034,5,1,6203,1,Gala,Excellent,gala.jpg
33,1034,5,2,6203,4,Honeycrisp,Excellent,honeycrisp.jpg
70,1034,5,3,6203,4,Red Delicious,Average,redDelicious.jpg
34,1034,6,1,6204,4,Pink Lady,Excellent,pinkLady.jpg
67,1034,6,2,6204,4,Gala,Average,gala.jpg
72,1034,6,3,6204,1,Gala,Poor,gala.jpg
62,1035,1,1,6205,3.5,Gala,Average,gala.jpg
67,1035,1,2,6205,4,Gala,Average,gala.jpg
19,1035,1,3,6205,2.5,Pink Lady,Excellent,pinkLady.jpg
68,1035,2,1,6206,4,Honeycrisp,Average,honeycrisp.jpg
7,1035,2,2,6206,1.5,Gala,Excellent,gala.jpg
5,1035,2,3,6206,1,Red Delicious,Excellent,redDelicious.jpg
62,1035,3,1,6207,3.5,Gala,Average,gala.jpg
35,1035,3,2,6207,4,Red Delicious,Excellent,redDelicious.jpg
84,1035,3,3,6207,2,Pink Lady,Poor,pinkLady.jpg
77,1035,4,1,6208,1.5,Gala,Poor,gala.jpg
102,1035,4,2,6208,4,Gala,Poor,gala.jpg
48,1035,4,3,6208,2,Honeycrisp,Average,honeycrisp.jpg
62,1035,5,1,6209,3.5,Gala,Average,gala.jpg
61,1035,5,2,6209,3.5,Fuji,Average,fuji.jpg
4,1035,5,3,6209,1,Pink Lady,Excellent,pinkLady.jpg
60,1035,6,1,6210,3,Red Delicious,Average,redDelicious.jpg
20,1035,6,2,6210,2.5,Red Delicious,Excellent,redDelicious.jpg
19,1035,6,3,6210,2.5,Pink Lady,Excellent,pinkLady.jpg
7,1036,1,1,6211,1.5,Gala,Excellent,gala.jpg
82,1036,1,2,6211,2,Gala,Poor,gala.jpg
6,1036,1,3,6211,1.5,Fuji,Excellent,fuji.jpg
13,1036,2,1,6212,2,Honeycrisp,Excellent,honeycrisp.jpg
32,1036,2,2,6212,4,Gala,Excellent,gala.jpg
41,1036,2,3,6212,1.5,Fuji,Average,fuji.jpg
19,1036,3,1,6213,2.5,Pink Lady,Excellent,pinkLady.jpg
17,1036,3,2,6213,2.5,Gala,Excellent,gala.jpg
30,1036,3,3,6213,3.5,Red Delicious,Excellent,redDelicious.jpg
15,1036,4,1,6214,2,Red Delicious,Excellent,redDelicious.jpg
48,1036,4,2,6214,2,Honeycrisp,Average,honeycrisp.jpg
95,1036,4,3,6214,3,Red Delicious,Poor,redDelicious.jpg
33,1036,5,1,6215,4,Honeycrisp,Excellent,honeycrisp.jpg
63,1036,5,2,6215,3.5,Honeycrisp,Average,honeycrisp.jpg
89,1036,5,3,6215,2.5,Pink Lady,Poor,pinkLady.jpg
14,1036,6,1,6216,2,Pink Lady,Excellent,pinkLady.jpg
89,1036,6,2,6216,2.5,Pink Lady,Poor,pinkLady.jpg
96,1036,6,3,6216,3.5,Fuji,Poor,fuji.jpg
79,1037,1,1,6217,1.5,Pink Lady,Poor,pinkLady.jpg
39,1037,1,2,6217,1,Pink Lady,Average,pinkLady.jpg
4,1037,1,3,6217,1,Pink Lady,Excellent,pinkLady.jpg
77,1037,2,1,6218,1.5,Gala,Poor,gala.jpg
24,1037,2,2,6218,3,Pink Lady,Excellent,pinkLady.jpg
19,1037,2,3,6218,2.5,Pink Lady,Excellent,pinkLady.jpg
96,1037,3,1,6219,3.5,Fuji,Poor,fuji.jpg
15,1037,3,2,6219,2,Red Delicious,Excellent,redDelicious.jpg
33,1037,3,3,6219,4,Honeycrisp,Excellent,honeycrisp.jpg
28,1037,4,1,6220,3.5,Honeycrisp,Excellent,honeycrisp.jpg
87,1037,4,2,6220,2.5,Gala,Poor,gala.jpg
76,1037,4,3,6220,1.5,Fuji,Poor,fuji.jpg
84,1037,5,1,6221,2,Pink Lady,Poor,pinkLady.jpg
49,1037,5,2,6221,2,Pink Lady,Average,pinkLady.jpg
9,1037,5,3,6221,1.5,Pink Lady,Excellent,pinkLady.jpg
44,1037,6,1,6222,1.5,Pink Lady,Average,pinkLady.jpg
42,1037,6,2,6222,1.5,Gala,Average,gala.jpg
81,1037,6,3,6222,2,Fuji,Poor,fuji.jpg
28,1038,1,1,6223,3.5,Honeycrisp,Excellent,honeycrisp.jpg
58,1038,1,2,6223,3,Honeycrisp,Average,honeycrisp.jpg
24,1038,1,3,6223,3,Pink Lady,Excellent,pinkLady.jpg
11,1038,2,1,6224,2,Fuji,Excellent,fuji.jpg
29,1038,2,2,6224,3.5,Pink Lady,Excellent,pinkLady.jpg
33,1038,2,3,6224,4,Honeycrisp,Excellent,honeycrisp.jpg
1,1038,3,1,6225,1,Fuji,Excellent,fuji.jpg
4,1038,3,2,6225,1,Pink Lady,Excellent,pinkLady.jpg
19,1038,3,3,6225,2.5,Pink Lady,Excellent,pinkLady.jpg
75,1038,4,1,6226,1,Red Delicious,Poor,redDelicious.jpg
50,1038,4,2,6226,2,Red Delicious,Average,redDelicious.jpg
96,1038,4,3,6226,3.5,Fuji,Poor,fuji.jpg
105,1038,5,1,6227,4,Red Delicious,Poor,redDelicious.jpg
75,1038,5,2,6227,1,Red Delicious,Poor,redDelicious.jpg
32,1038,5,3,6227,4,Gala,Excellent,gala.jpg
5,1038,6,1,6228,1,Red Delicious,Excellent,redDelicious.jpg
21,1038,6,2,6228,3,Fuji,Excellent,fuji.jpg
29,1038,6,3,6228,3.5,Pink Lady,Excellent,pinkLady.jpg
99,1039,1,1,6229,3.5,Pink Lady,Poor,pinkLady.jpg
14,1039,1,2,6229,2,Pink Lady,Excellent,pinkLady.jpg
20,1039,1,3,6229,2.5,Red Delicious,Excellent,redDelicious.jpg
40,1039,2,1,6230,1,Red Delicious,Average,redDelicious.jpg
43,1039,2,2,6230,1.5,Honeycrisp,Average,honeycrisp.jpg
30,1039,2,3,6230,3.5,Red Delicious,Excellent,redDelicious.jpg
35,1039,3,1,6231,4,Red Delicious,Excellent,redDelicious.jpg
56,1039,3,2,6231,3,Fuji,Average,fuji.jpg
